Date	Grid	Trapline	Station	Trap	Observer	TrapType	Feed Used	Species	Fate	Age	Sex	TagChange	Unique	TagLeft	TagRight	Weight	ReproCond	Lactating	Hindfoot	Tail	Ear	Skull Width	Skull Length	Parasites	Orange Mites (Y/N)	Orange Mite Vial	Weather	Temperature	Comments
29/07/2020	Falls	402	8	2	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1728	1727	13.5	NR	N									Raining	Cool	Trap on its side
29/07/2020	Falls	402	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Cool	
29/07/2020	Falls	402	10	1	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	F	0	1	1726		90	NR	N							Y		Raining	Cool	Orange mites around genitals
29/07/2020	Falls	201	1	1	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1943	1942	14.5	NR	N									Raining	Warm	
29/07/2020	Falls	201	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1650	1649	16	NR	N									Raining	Warm	
29/07/2020	Falls	201	2	1	SF	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	1945		90	NSCR										Raining	Warm	
29/07/2020	Falls	201	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1992	1991	20.5	NR	N									Raining	Warm	
29/07/2020	Falls	201	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1821	1125	24	LACT	Y									Raining	Warm	
29/07/2020	Falls	201	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	7	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1941	1940	15.5	NSCR										Raining	Warm	
29/07/2020	Falls	201	7	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1939	1938	16	NR	N									Raining	Warm	Botfly on chest between front legs
29/07/2020	Falls	201	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	8	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	201	10	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1937	1936	19	NR	N									Raining	Warm	
29/07/2020	Falls	202	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	3	2	SF	Sherman	Sunflower Seeds	DM	Escape																		Raining	Warm	
29/07/2020	Falls	202	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	4	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1613	1612	15	NR	N									Raining	Warm	Trap on its side
29/07/2020	Falls	202	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	6	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1929	1928	19	NSCR										Raining	Warm	
29/07/2020	Falls	202	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	202	8	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1604		85	LACT	Y									Raining	Warm	
29/07/2020	Falls	203	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	4	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1819	1818	23.5	PREG/LACT	Y									Raining	Warm	
29/07/2020	Falls	203	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	6	2	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1984		95	NSCR										Raining	Warm	
29/07/2020	Falls	203	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	7	2	SF	Sherman	Sunflower Seeds	DM	Released																		Raining	Warm	Thought it was a shrew :(
29/07/2020	Falls	203	8	1	SF	Sherman	Sunflower Seeds	DM	Recap	J	M	0	0	1645	1644	16.5	NSCR										Raining	Warm	
29/07/2020	Falls	203	8	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1615	1614	20.5	NR	N									Raining	Warm	
29/07/2020	Falls	203	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	9	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1643	1642	17.5	NSCR										Raining	Warm	
29/07/2020	Falls	203	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	203	10	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	"End of tail inside of the trap door, either ECHIP or RS"
29/07/2020	Falls	304	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1803	1802	16	NSCR										Raining	Warm	
29/07/2020	Falls	304	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	2	2	SF	Sherman	Sunflower Seeds	STS	Released																		Raining	Warm	
29/07/2020	Falls	304	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	5	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1933	1932	15.5	NSCR										Raining	Warm	
29/07/2020	Falls	304	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1609	1608	15	NSCR										Raining	Warm	
29/07/2020	Falls	304	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Raining	Warm	
29/07/2020	Falls	304	8	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1632	1631	15.5	NR	N									Raining	Warm	
29/07/2020	Falls	304	8	2	SF	Sherman	Sunflower Seeds	ECHIP	New Tag	A	F	0	1	1930		90	NR	N									Raining	Warm	Two ticks on the head
29/07/2020	Falls	304	9	1	SF	Sherman	Sunflower Seeds	DM	Recap	J	F	0	0	1627	1626	14.5	NR	N									Raining	Warm	
29/07/2020	Falls	304	9	2	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	0100	0099	13	NR	N									Raining	Warm	"Really lethargic, eyes closed"
29/07/2020	Falls	304	10	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1629	1628	17	NSCR										Raining	Warm	
29/07/2020	Falls	304	10	2	SF	Sherman	Sunflower Seeds	STS	Released																		Raining	Warm	
28/07/2020	Falls	111	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	1	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	3	1	JV	Sherman	Sunflower Seeds	DM	Recap	J	F	0	0	1696	1695	13.5	NR	N									Clear	Warm	
28/07/2020	Falls	111	3	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1844	1843	20	NSCR										Clear	Warm	
28/07/2020	Falls	111	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	4	2	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	F	0	1	1744		70	NR	N									Clear	Warm	
28/07/2020	Falls	111	5	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1837	1836	21	NR	N									Clear	Warm	
28/07/2020	Falls	111	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	6	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1835	1834	17	NR	N									Clear	Warm	
28/07/2020	Falls	111	7	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1743	1742	17.5	NR	N									Clear	Warm	
28/07/2020	Falls	111	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	8	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1833	1832	19.5	NSCR										Clear	Warm	Botfly in middle of chest between front legs
28/07/2020	Falls	111	9	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	1	1692	1741	18	NSCR										Clear	Warm	Retagged R ear
28/07/2020	Falls	111	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	111	10	1	JV	Sherman	Sunflower Seeds	DM	Recap	J	F	0	0	1862	1861	14.5	NR	N									Clear	Warm	
28/07/2020	Falls	111	10	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	1	1829	1740	18.5	NR	N									Clear	Warm	Retagged R ear
28/07/2020	Falls	112	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	1	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	2	2	JV	Sherman	Sunflower Seeds	STS	Released																		Clear	Warm	
28/07/2020	Falls	112	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	4	2	JV	Sherman	Sunflower Seeds	STS	Trap Death																		Clear	Warm	
28/07/2020	Falls	112	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	6	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1688	1687	16	NSCR										Clear	Warm	
28/07/2020	Falls	112	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	7	2	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	1739		80	NSCR										Clear	Warm	
28/07/2020	Falls	112	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	112	10	1	JV	Sherman	Sunflower Seeds	STS	Released																		Clear	Warm	
28/07/2020	Falls	113	1	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	1738	1737	21.5	NR	N									Clear	Warm	"Botfly next to genitals on L side, hole in L ear and cut on top of L ear (small amount of blood), trap found on its side"
28/07/2020	Falls	113	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	3	1	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1611		90	NR	N									Clear	Warm	Botfly above genitals
28/07/2020	Falls	113	3	2	JV	Sherman	Sunflower Seeds	DM	Recap	J	F	0	1	1857	1736	14.5	NR	N									Clear	Warm	Retagged R ear
28/07/2020	Falls	113	4	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1686	1685	16	NSCR										Clear	Warm	Missing L hindleg
28/07/2020	Falls	113	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	6	1	JV	Sherman	Sunflower Seeds	STS	Trap Death																		Clear	Warm	
28/07/2020	Falls	113	6	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1684	1683	19	NR	N									Clear	Warm	
28/07/2020	Falls	113	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	7	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	9	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	9	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	10	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	113	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	402	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	402	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	402	5	2	JV	Sherman	Sunflower Seeds	Trap Disturbance																			Clear	Warm	
28/07/2020	Falls	402	6	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1680	1679	23	LACT	Y									Clear	Warm	"Botfly exit wound above L ear, holes in L ear"
28/07/2020	Falls	402	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	402	10	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	1	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	1992	1991	20.5	PERF/LACT	Y									Clear	Warm	
28/07/2020	Falls	201	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	1	1821	1125	23.5	LACT	Y									Clear	Warm	Retagged R ear
28/07/2020	Falls	201	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	3	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1650	1649	14.5	NR	N									Clear	Warm	
28/07/2020	Falls	201	4	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1990	1989	15.5	NR	N									Clear	Warm	Very stubby little tail
28/07/2020	Falls	201	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	5	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1988	1987	15	NR	N									Clear	Warm	
28/07/2020	Falls	201	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	7	1	SF	Sherman	Sunflower Seeds	Trap Disturbance																			Clear	Warm	
28/07/2020	Falls	201	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	9	1	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1619	1618	21.5	SCR										Clear	Warm	
28/07/2020	Falls	201	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	201	10	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1	1986	1985	19	NSCR										Clear	Warm	
28/07/2020	Falls	202	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	3	2	SF	Sherman	Sunflower Seeds	Trap Disturbance																			Clear	Warm	
28/07/2020	Falls	202	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	8	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	202	10	1	SF	Sherman	Sunflower Seeds	Trap Disturbance																			Clear	Warm	
28/07/2020	Falls	203	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	1	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Warm	
28/07/2020	Falls	203	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	2	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	3	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1617	1616	15	NR	N									Clear	Warm	
28/07/2020	Falls	203	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	4	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	5	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	6	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1615	1614	19	NR	N									Clear	Warm	
28/07/2020	Falls	203	6	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1950	1949	14.5	NR	N									Clear	Warm	
28/07/2020	Falls	203	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	8	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1641	1640	14.5	NSCR								Y		Clear	Warm	Orange mites on the back of R ear around ear tag
28/07/2020	Falls	203	8	2	SF	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	1984		95	NSCR										Clear	Warm	
28/07/2020	Falls	203	9	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1948	1947	13.5	NR	N									Clear	Warm	
28/07/2020	Falls	203	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	203	10	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	304	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	304	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1634	1633	22.5	SCR										Clear	Warm	
28/07/2020	Falls	304	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	304	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1638	1637	15	NSCR										Clear	Warm	
28/07/2020	Falls	304	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
28/07/2020	Falls	304	3	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1632	1631	16	NR	N									Clear	Warm	
28/07/2020	Falls	304	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Warm	
